17.12.2020 05:02:01;17.12.2020 05:02:01;-900.0;300.0;-3300.0;9000.0;10800.0;9600.0;233.0;233.0;233.0;-0.993;0.999;-0.946;;;;;;;;;;;;;0
17.12.2020 06:02:03;17.12.2020 06:02:03;600.0;900.0;600.0;18900.0;19500.0;20400.0;233.0;233.0;232.0;0.999;0.998;0.999;;;;;;;;;;;;;4
