20.12.2020 03:08:38;20.12.2020 03:08:38;300.0;-1500.0;300.0;6000.0;7500.0;6600.0;233.0;234.0;233.0;0.999;-0.976;0.999;;;;;;;;;;;;;0
20.12.2020 04:08:51;20.12.2020 04:08:51;0.0;-1200.0;-600.0;5700.0;7500.0;5700.0;234.0;235.0;234.0;0.999;-0.984;-0.992;;;;;;;;;;;;;0
