18.12.2020 01:08:16;18.12.2020 01:08:16;-600.0;0.0;-3300.0;12600.0;13800.0;12600.0;232.0;232.0;232.0;-0.998;0.999;-0.963;;;;;;;;;;;;;0
18.12.2020 02:08:30;18.12.2020 02:08:30;-300.0;-1200.0;0.0;5400.0;7500.0;6300.0;234.0;234.0;233.0;-0.995;-0.988;1.0;;;;;;;;;;;;;0
